1020.5281446344312,436.0149415902206
855.5892389370691,620.532868017697
228.00762769586723,626.3027276251044
1064.2264548264016,803.6598471152367
1195.7933305673873,95.46198047115013
669.1145974090507,325.734891055085
237.41305521016218,102.30588114314483
1090.1821468837736,8.821337538291665
650.924584115871,332.53853767296056
1090.6284197411926,893.9328864309532
706.6460422651384,603.3066172663935
1012.0252204936786,1100.7839206607832
281.92479846556853,1149.9715048173769
139.93741754950443,33.93501238311756
263.0612034443082,1179.4569998017084
462.7629958217102,569.936195735824
855.3253703161777,1154.946217347372
643.5718348166521,589.4960361888803
758.0199785566147,1151.306148802077
350.38208184009113,769.0307884523894
756.247445643213,2.118619232191554
468.5961620247531,148.17140553362728
811.4622647549276,1004.2327432516201
807.1585374838496,463.17120078086657
980.4054619261406,1006.9915676999191
357.19432315870745,1022.4722590510776
1089.0269327926042,875.3478608521425
1084.4266935727899,791.5566180126049
660.0208909588464,624.7402812787641
891.4473161346856,865.9673535381227
242.64269405868998,364.31304625353033
1193.2591649926978,550.1275603125831
695.4395414873171,903.6325895484433
602.6729031310041,581.8668678480601
1170.4079508580892,314.9570661775313
758.084684619027,362.95605497193446
1197.8916426135208,1056.253692447521
56.87255622622237,1077.3320558821763
963.0465982066252,147.18051521103982
547.8620339142067,582.1979633414969
1198.1105197874413,888.8144565635964
1197.8096597335411,833.406375059817
1067.8483521030093,1082.1845283875743
319.3433860553776,238.18608416557322
768.2534218846778,778.8337994714626
581.8583363534977,775.8858320637576
1057.196498655456,1063.5676820227998
46.0544518720073,299.59163781398405
644.3516217534246,1053.4756175405398
421.9781399456195,843.4528401217261
468.913192940552,1192.5164920887755
151.42163653983098,191.01544784276356
786.1219850409544,1081.049040457115
154.5782468205937,380.7765911946799
612.8923300536179,1117.7620145901144
1146.5607809818619,2.351052771686386
352.5864733757523,593.3102025004569
1032.0625176338642,1084.4285753129834
966.285315332191,193.73799924977587
380.08663815408653,841.3464745940929
429.0676195879932,680.1419184177174
535.1575717026582,16.925328107044777
235.0403487256422,228.50890865939755
525.1981863250484,165.40741554909508
918.3771697997519,918.2280684250431
820.6618519770359,1080.2830074804326
545.5276013227725,851.5818183806525
432.9639667878015,1049.0982579849785
629.3597572810336,234.96284066808056
1059.8351927809663,312.9678648511365
483.4639556724501,419.7609125998921
514.8196359949858,1096.8392429581702
497.17261997090213,1160.957436082444
388.7279935619347,437.24326949226423
927.6432313192242,1003.3228053353689
44.45364202813683,999.1605003022985
193.53205401358463,820.698389186836
141.13119466949405,997.2385291097876
1010.3590975135336,280.8967167163217
461.37100223288274,511.04491280414834
